image_name,target
ISIC_0205627,0.02051778104739088
ISIC_0206261,0.024411011529718044
ISIC_0206934,0.0729677813005992
ISIC_0207197,0.025817830595587135
ISIC_0208233,0.3912539775747372
ISIC_0209640,0.021945616880724304
ISIC_0210915,0.02559116088819572
ISIC_0212435,0.02380189092972582
ISIC_0212468,0.024307857080724304
ISIC_0213848,0.02354979594935718
ISIC_0216203,0.020763306665752147
ISIC_0216447,0.3693055250289501
ISIC_0220438,0.16702571274935718
ISIC_0220466,0.028284806464507706
ISIC_0223354,0.022341557486761397
ISIC_0223463,0.04221706001741727
ISIC_0223760,0.02099005851544004
ISIC_0224309,0.03264719799123347
ISIC_0225471,0.01983634047740226
ISIC_0225894,0.02444723792290435
ISIC_0226234,0.021695707347265034
ISIC_0227767,0.021383664117417274
ISIC_0228452,0.025939554115619858
ISIC_0229266,0.02392266772972582
ISIC_0230247,0.02280657098863039
ISIC_0230499,0.040018820860177225
ISIC_0231539,0.03858930681561986
ISIC_0231788,0.020425486665752144
ISIC_0232763,0.031743848509182125
ISIC_0235107,0.02186064442320734
ISIC_0235501,0.1372723031940053
ISIC_0235505,0.026275440623207337
ISIC_0235542,0.03125887402985112
ISIC_0238185,0.023606235147390887
ISIC_0238872,0.038637842387427804
ISIC_0239635,0.02773756056575215
ISIC_0240839,0.022512000747390886
ISIC_0241566,0.07176129803881433
ISIC_0243686,0.02900658459027622
ISIC_0243937,0.02511743086575215
ISIC_0244266,0.027434772167934093
ISIC_0244465,0.02457812567473715
ISIC_0244617,0.05756650075984006
ISIC_0244885,0.024136206747390886
ISIC_0245273,0.03708591717050629
ISIC_0246008,0.022890306764507703
ISIC_0246211,0.019668723095587134
ISIC_0248702,0.021186927990276223
ISIC_0251455,0.08724046983933689
ISIC_0251656,0.03298271692290436
ISIC_0252811,0.031034872647390885
ISIC_0254594,0.01861911296793409
ISIC_0255112,0.02359268556793409
ISIC_0256267,0.022327547822904352
ISIC_0258149,0.03335581007364675
ISIC_0258489,0.025105255447390885
ISIC_0258717,0.030355854914959422
ISIC_0259209,0.21604704701203675
ISIC_0259237,0.031246233567934087
ISIC_0261866,0.02507144979129617
ISIC_0261904,0.02065226066793409
ISIC_0261907,0.022350444168604724
ISIC_0262392,0.02331229539027622
ISIC_0262492,0.024297465547390887
ISIC_0263920,0.022575531486761398
ISIC_0265011,0.022509965728280623
ISIC_0267082,0.02362472286793409
ISIC_0268025,0.025037506800599192
ISIC_0268451,0.030649590600599193
ISIC_0269476,0.023193319674737152
ISIC_0270022,0.025570272353686613
ISIC_0270367,0.03156783321561985
ISIC_0271223,0.01980296001741727
ISIC_0272190,0.027147556268604718
ISIC_0273533,0.026801470160788314
ISIC_0274458,0.027307956437193342
ISIC_0274698,0.032433656233721145
ISIC_0274789,0.18077184057316623
ISIC_0276718,0.024171771577402263
ISIC_0280382,0.02009358826575215
ISIC_0280752,0.020565669160177224
ISIC_0280782,0.07761523425407288
ISIC_0280827,0.026835603529725822
ISIC_0281227,0.028242451453686614
ISIC_0282269,0.026739289309182127
ISIC_0282486,0.020758766997696618
ISIC_0282737,0.022702642538814332
ISIC_0284147,0.019626853502747878
ISIC_0284441,0.03170317830918212
ISIC_0284485,0.025973291661018406
ISIC_0285491,0.030680404861018404
ISIC_0285697,0.03486800738819572
ISIC_0286688,0.025007678438814334
ISIC_0287132,0.020853069868604725
ISIC_0287325,0.3832064667005992
ISIC_0288225,0.020834594298919658
ISIC_0290187,0.022096926350578062
ISIC_0291705,0.024746556800599194
ISIC_0292996,0.026075913253554656
ISIC_0294150,0.0460269041305266
ISIC_0296540,0.02588034969400531
ISIC_0297539,0.02901291440403064
ISIC_0297702,0.02262576249891965
ISIC_0298417,0.04588549982320734
ISIC_0299870,0.06894626391741727
ISIC_0300002,0.025975621567934093
ISIC_0301547,0.03245952357050629
ISIC_0301769,0.019727532460177225
ISIC_0304467,0.019519936712036733
ISIC_0304666,0.0241931559867614
ISIC_0304667,0.023975071817417273
ISIC_0306094,0.027530152365752146
ISIC_0307004,0.10374608158819573
ISIC_0307411,0.019912338323207338
ISIC_0309192,0.027930022447265036
ISIC_0309503,0.02950103233719334
ISIC_0310320,0.04037591182972583
ISIC_0311235,0.07958630396787388
ISIC_0311814,0.025732610949357186
ISIC_0312717,0.020886991217417272
ISIC_0313675,0.023699001315619854
ISIC_0317285,0.043246531453686614
ISIC_0318934,0.020644946337193344
ISIC_0319131,0.02118627669769662
ISIC_0319990,0.032459041298919654
ISIC_0320662,0.021932905947390884
ISIC_0321218,0.025156340308243624
ISIC_0321906,0.03618316535216924
ISIC_0321948,0.03787750255984006
ISIC_0322514,0.029884521333721145
ISIC_0327756,0.05237738999123348
ISIC_0328346,0.021151320486761396
ISIC_0328687,0.023594519215619857
ISIC_0328823,0.021733005665752148
ISIC_0329169,0.02129165305057806
ISIC_0329910,0.02981919552762271
ISIC_0330060,0.043779287965752145
ISIC_0330886,0.028910991661416745
ISIC_0332421,0.029489977900599193
ISIC_0332456,0.048590049800599194
ISIC_0334179,0.021433355005124416
ISIC_0335244,0.030181391108231596
ISIC_0335886,0.05747904148819573
ISIC_0336093,0.055261295129725815
ISIC_0338118,0.029229555067934093
ISIC_0338587,0.02517545503220217
ISIC_0339455,0.036104293561018394
ISIC_0340198,0.023543318764507704
ISIC_0340572,0.030280902217417274
ISIC_0341315,0.029651190673646743
ISIC_0343131,0.0275762832610184
ISIC_0343283,0.08177647243168157
ISIC_0346766,0.025150167460177227
ISIC_0347157,0.030531487500599194
ISIC_0348342,0.02191611662971804
ISIC_0350347,0.026534277591095376
ISIC_0350470,0.025651524900599194
ISIC_0351156,0.16048980619558714
ISIC_0351912,0.02416973042971804
ISIC_0352620,0.022877683617417273
ISIC_0353021,0.021349937161018403
ISIC_0355377,0.026567755031681566
ISIC_0358260,0.02290131327473715
ISIC_0358623,0.02760484216793409
ISIC_0359676,0.023768928347390885
ISIC_0359720,0.02569485843168157
ISIC_0361122,0.0218281580305266
ISIC_0366488,0.025167739588630392
ISIC_0367795,0.02564774136793409
ISIC_0367988,0.0761721618493572
ISIC_0368092,0.021681423360177223
ISIC_0368696,0.02705047020059919
ISIC_0369888,0.02821706722972582
ISIC_0370322,0.02654776444739088
ISIC_0371470,0.020388671615619858
ISIC_0371907,0.028041387473356272
ISIC_0372927,0.023794439547390887
ISIC_0372955,0.023967745710972897
ISIC_0372971,0.027954695549357186
ISIC_0373723,0.024499944800599194
ISIC_0375431,0.02708852412972582
ISIC_0377642,0.026514106347265032
ISIC_0378391,0.023014065365996636
ISIC_0378668,0.02419620842972582
ISIC_0379549,0.02131111189769662
ISIC_0380224,0.023495286522904352
ISIC_0381595,0.07505726384739088
ISIC_0382931,0.04213594694739089
ISIC_0383641,0.04692250779027622
ISIC_0383780,0.020567717515619855
ISIC_0385415,0.3254465873493572
ISIC_0385463,0.03784049306794553
ISIC_0385865,0.10537849593881433
ISIC_0388802,0.02409989694483755
ISIC_0389010,0.049043467549357185
ISIC_0389392,0.02407858899027622
ISIC_0389675,0.01997434856793409
ISIC_0390209,0.02195127010824362
ISIC_0391046,0.23349018835338578
ISIC_0391777,0.023148972565752147
ISIC_0392680,0.034926011773646744
ISIC_0392931,0.021795133077402266
ISIC_0393891,0.022738075218133456
ISIC_0394533,0.03115311464935718
ISIC_0394763,0.02084025159769662
ISIC_0394802,0.04573067092655114
ISIC_0395681,0.02087602543719334
ISIC_0395885,0.024015760965752146
ISIC_0398134,0.02469158667740226
ISIC_0400652,0.021902093153686616
ISIC_0401679,0.03173655836575215
ISIC_0403198,0.02226566785057806
ISIC_0406137,0.020190722723207336
ISIC_0407054,0.021536939067934094
ISIC_0407220,0.019283906130880078
ISIC_0408372,0.021214292229718042
ISIC_0408969,0.027584674650578064
ISIC_0409388,0.020377356967934093
ISIC_0410649,0.024388043717417273
ISIC_0411243,0.022290611005124413
ISIC_0414776,0.025782098622904353
ISIC_0416431,0.024752117188195717
ISIC_0416708,0.02402564060403064
ISIC_0418978,0.0211775844610184
ISIC_0419005,0.02915587639891965
ISIC_0421107,0.020227659991296172
ISIC_0424070,0.027771282531681568
ISIC_0426960,0.02481966902828062
ISIC_0427371,0.019745501367934088
ISIC_0429551,0.023887609647390885
ISIC_0431350,0.02141382574483755
ISIC_0431499,0.0380208216645077
ISIC_0431738,0.021237144017417272
ISIC_0432133,0.03550622656860472
ISIC_0432265,0.03132029242972582
ISIC_0432894,0.024862182008243625
ISIC_0433895,0.0238965410594796
ISIC_0434253,0.021262560412036734
ISIC_0434274,0.022982672361018402
ISIC_0434285,0.02208808811561986
ISIC_0434890,0.03077933256162915
ISIC_0434920,0.021900112232937644
ISIC_0435283,0.03256681360059919
ISIC_0435396,0.02066033601544004
ISIC_0436298,0.019628477212036737
ISIC_0436727,0.0279867542429334
ISIC_0436779,0.020790012759479597
ISIC_0436884,0.028721291071579558
ISIC_0437081,0.07397825898929666
ISIC_0437384,0.019218219265752148
ISIC_0437987,0.02882859791741727
ISIC_0438584,0.034902083070506296
ISIC_0439475,0.019631311915619853
ISIC_0441244,0.02129217446860472
ISIC_0442293,0.17870109205368662
ISIC_0442567,0.13845972091203676
ISIC_0445097,0.02478817129891965
ISIC_0446097,0.10051270386793408
ISIC_0446287,0.022836493517417275
ISIC_0446447,0.038128874000599194
ISIC_0448691,0.020510667023207335
ISIC_0450552,0.028456057423207337
ISIC_0451155,0.04069404801097289
ISIC_0451665,0.08509994517740227
ISIC_0452297,0.028430553149357184
ISIC_0453555,0.03818863096599664
ISIC_0454124,0.0539430987644001
ISIC_0454916,0.020025090267934087
ISIC_0456176,0.10761713027316624
ISIC_0456797,0.018794747547265036
ISIC_0457344,0.03460210400918212
ISIC_0457384,0.021091653665752146
ISIC_0457494,0.021431507700599192
ISIC_0457530,0.029244317465996632
ISIC_0457688,0.030433307409182125
ISIC_0459718,0.024190832147390887
ISIC_0460023,0.022105322965158734
ISIC_0460170,0.05028813276450769
ISIC_0460323,0.020869148300943302
ISIC_0461615,0.03925547476575214
ISIC_0462037,0.025478710138814337
ISIC_0462120,0.028800020847265035
ISIC_0462327,0.024033360015619853
ISIC_0462336,0.023144716765752145
ISIC_0462792,0.019979708998919654
ISIC_0463800,0.027574237461018402
ISIC_0464417,0.023293466412036737
ISIC_0465975,0.021947020347390885
ISIC_0467617,0.02509684238863039
ISIC_0468644,0.025860238977402264
ISIC_0469457,0.024665639912036737
ISIC_0470465,0.04219692313293765
ISIC_0470699,0.2865893490579002
ISIC_0473489,0.020393296917417272
ISIC_0474220,0.02385287749645118
ISIC_0476927,0.022199691629725817
ISIC_0477213,0.027665679205710413
ISIC_0477217,0.020768465965996637
ISIC_0477424,0.0233262978610184
ISIC_0477793,0.04070169937740227
ISIC_0477875,0.027643007998919653
ISIC_0477986,0.02043455569769662
ISIC_0479726,0.04268690575368662
ISIC_0479755,0.021945623745539166
ISIC_0480158,0.023424980431385217
ISIC_0481105,0.6076062925731662
ISIC_0482298,0.022418068668604723
ISIC_0482617,0.020905348617417274
ISIC_0485889,0.024901393661018404
ISIC_0486436,0.01961177782320734
ISIC_0487789,0.03299875017558414
ISIC_0488846,0.025925446753686614
ISIC_0490555,0.02030241766860472
ISIC_0492058,0.024856390347390882
ISIC_0493101,0.03373162860918213
ISIC_0493429,0.03592932316599663
ISIC_0493786,0.02926060085355466
ISIC_0495167,0.024876691360177224
ISIC_0495234,0.02956660036017723
ISIC_0495887,0.09581236530918213
ISIC_0495948,0.05224652919645119
ISIC_0497721,0.021496068760177227
ISIC_0498659,0.02786981063293765
ISIC_0500319,0.023115291753385774
ISIC_0500851,0.025385250967934092
ISIC_0501199,0.041126520030526595
ISIC_0501295,0.02162913926860472
ISIC_0502032,0.021243714780724305
ISIC_0502364,0.02135451259891965
ISIC_0504453,0.05196477932972582
ISIC_0504686,0.03253132888863039
ISIC_0504935,0.02344825666860472
ISIC_0505403,0.03741433124935718
ISIC_0505447,0.02829959707157955
ISIC_0506082,0.021960326565752145
ISIC_0506198,0.02815811817050629
ISIC_0508596,0.037873925915619853
ISIC_0509538,0.021320669815619857
ISIC_0510408,0.0235259528782467
ISIC_0510439,0.02356416181544004
ISIC_0510794,0.0722408392874278
ISIC_0511981,0.05193822817740226
ISIC_0513674,0.02336208039558713
ISIC_0513808,0.027699486670506288
ISIC_0515041,0.020668933561018402
ISIC_0515737,0.06425507366860472
ISIC_0517531,0.023540483208231593
ISIC_0517673,0.025952880517417273
ISIC_0519860,0.026390839727622704
ISIC_0520611,0.1318115864316816
ISIC_0521580,0.022657160488630392
ISIC_0521689,0.019712931867934092
ISIC_0521877,0.023023438068604723
ISIC_0522569,0.03430690986860472
ISIC_0523596,0.025395851515619856
ISIC_0524466,0.08465078073158055
ISIC_0524604,0.02490442804726503
ISIC_0525213,0.021393394647390884
ISIC_0525405,0.04148267885216924
ISIC_0527588,0.025545126974737153
ISIC_0528304,0.03392472263881433
ISIC_0528945,0.02483124371741727
ISIC_0530946,0.041736532212036735
ISIC_0532813,0.024433063460788315
ISIC_0533917,0.027154137800599193
ISIC_0535264,0.2758290409989197
ISIC_0535812,0.03633138161203674
ISIC_0536393,0.020356834498919653
ISIC_0537310,0.029721113667934097
ISIC_0537430,0.049856909649357184
ISIC_0538335,0.022596670153686618
ISIC_0538391,0.17487063245426554
ISIC_0539046,0.023749413033721148
ISIC_0539432,0.6213140119989197
ISIC_0539662,0.024397602237193342
ISIC_0541206,0.022827969232937645
ISIC_0542744,0.0259844343610184
ISIC_0542899,0.02322079149558713
ISIC_0543866,0.021499419398919653
ISIC_0544482,0.031561038661629154
ISIC_0545219,0.027735018252023236
ISIC_0545222,0.03233578453881433
ISIC_0546119,0.020887083347390884
ISIC_0546506,0.08044266007157956
ISIC_0546632,0.025677880307109314
ISIC_0546682,0.025545104268604724
ISIC_0547086,0.050266548698538915
ISIC_0548182,0.03710884404935718
ISIC_0548968,0.053926593853686616
ISIC_0550777,0.032153198709182124
ISIC_0554395,0.021485582047390882
ISIC_0554507,0.03485558024148122
ISIC_0554535,0.020639669068604722
ISIC_0554819,0.03517188674148123
ISIC_0555540,0.05038318301741728
ISIC_0556297,0.021936489177402263
ISIC_0556505,0.07945691716017723
ISIC_0556568,0.021369168747390883
ISIC_0557285,0.021289928977402266
ISIC_0557595,0.02085577568863039
ISIC_0557850,0.02745159034739088
ISIC_0558458,0.022051561867934097
ISIC_0558563,0.022344252761018403
ISIC_0558899,0.03818876601741727
ISIC_0559101,0.06345226282828062
ISIC_0561202,0.06643810236575214
ISIC_0564203,0.023455027168604724
ISIC_0565070,0.030035713768604724
ISIC_0567332,0.044343390249357184
ISIC_0570796,0.055374639938814335
ISIC_0571162,0.02859916428819572
ISIC_0571336,0.03100384132972582
ISIC_0572486,0.029024162531681566
ISIC_0574930,0.0219919705305266
ISIC_0576125,0.026445091164507706
ISIC_0578316,0.02181385687740226
ISIC_0578354,0.17464991834935722
ISIC_0579350,0.021034424295587134
ISIC_0579367,0.022819274153686616
ISIC_0580265,0.027143379878246696
ISIC_0582447,0.027871635022904354
ISIC_0582531,0.04761846226017723
ISIC_0583833,0.034486454173166224
ISIC_0584197,0.0871053965645077
ISIC_0585534,0.27166468439853886
ISIC_0586493,0.02253628175057806
ISIC_0586601,0.019365674277402264
ISIC_0587024,0.05643684422972582
ISIC_0587027,0.04605373792762271
ISIC_0587527,0.03477067484298336
ISIC_0588157,0.03435890083220217
ISIC_0588162,0.028597951460177226
ISIC_0588352,0.39462714990403064
ISIC_0589061,0.030387818188630386
ISIC_0590646,0.021710063947390886
ISIC_0591142,0.3171852704429834
ISIC_0591685,0.020203920467934094
ISIC_0592225,0.03057692281544004
ISIC_0592796,0.025459594386761392
ISIC_0594374,0.024569290764507704
ISIC_0594932,0.02398375446277044
ISIC_0595682,0.018787459907018196
ISIC_0596005,0.057396977467934096
ISIC_0596499,0.022308956965996635
ISIC_0598190,0.02121183819891965
ISIC_0598769,0.03582551965216924
ISIC_0600649,0.056681548323207334
ISIC_0600710,0.019536181217417275
ISIC_0602170,0.018940881081957208
ISIC_0602633,0.2215067365918614
ISIC_0603307,0.02528995007473715
ISIC_0604055,0.02567144879769662
ISIC_0604516,0.021150276187971467
ISIC_0605259,0.02690060334483755
ISIC_0606244,0.4346887743493572
ISIC_0607037,0.024165277804030643
ISIC_0607397,0.0218690811610184
ISIC_0607473,0.02071656681741728
ISIC_0607693,0.018374089323207336
ISIC_0608042,0.03406112005426553
ISIC_0608105,0.026606319522904355
ISIC_0608330,0.022902238074737152
ISIC_0609220,0.02229573840274788
ISIC_0609770,0.021071475360177224
ISIC_0610325,0.055858560323207344
ISIC_0611293,0.020641996117417277
ISIC_0611390,0.038711784667934096
ISIC_0611822,0.02406792466793409
ISIC_0612337,0.021597965347390884
ISIC_0613199,0.020263960767934092
ISIC_0613239,0.023198345953686614
ISIC_0613293,0.022394150715619853
ISIC_0613555,0.06563811463881433
ISIC_0613748,0.03277881040274788
ISIC_0615241,0.02002461852320734
ISIC_0616900,0.0203176147867614
ISIC_0619695,0.020460010570526675
ISIC_0620316,0.023004595664507705
ISIC_0620379,0.037233214337193336
ISIC_0620581,0.020790721717417273
ISIC_0621355,0.04301670994739088
ISIC_0621919,0.019275724567934093
ISIC_0622203,0.022956304847390887
ISIC_0622461,0.020516425288195722
ISIC_0623254,0.02724917461741727
ISIC_0623493,0.034355817741481234
ISIC_0623650,0.02720831435426553
ISIC_0624194,0.018598955860177225
ISIC_0627128,0.05368536253407373
ISIC_0627467,0.03204735040918212
ISIC_0631039,0.021907826578246695
ISIC_0633018,0.16579243804671256
ISIC_0633831,0.039388454061416736
ISIC_0634161,0.02481576398863039
ISIC_0634896,0.047570028057347544
ISIC_0635396,0.020174061765996638
ISIC_0635721,0.048539964409182124
ISIC_0636920,0.02268909075368662
ISIC_0637104,0.2889025803340738
ISIC_0637231,0.029559006352023236
ISIC_0639631,0.037230118700599196
ISIC_0640439,0.060070435667934095
ISIC_0641371,0.026741218549357182
ISIC_0644758,0.017778727060177225
ISIC_0644873,0.025368857129718047
ISIC_0645560,0.026926543361018403
ISIC_0646211,0.034220357847390886
ISIC_0646723,0.022416978830526603
ISIC_0647385,0.04486816195426553
ISIC_0649394,0.023778591777402266
ISIC_0650063,0.14631819428742782
ISIC_0650090,0.024572243561018402
ISIC_0653629,0.026146987165752148
ISIC_0653693,0.01994952062320734
ISIC_0653761,0.03519763967316622
ISIC_0654120,0.02604833116793409
ISIC_0655378,0.02462814393168157
ISIC_0655512,0.022608087638814337
ISIC_0656308,0.023773055447390886
ISIC_0660782,0.1836822965940053
ISIC_0660925,0.03606184770256221
ISIC_0662288,0.028917154170506287
ISIC_0663197,0.04359192617558414
ISIC_0663707,0.024455276502747876
ISIC_0664454,0.0236951385109729
ISIC_0664524,0.01957244416599663
ISIC_0665430,0.025306961512036735
ISIC_0665521,0.02144262918819572
ISIC_0667449,0.02468098945338577
ISIC_0668855,0.0931498889679341
ISIC_0669360,0.054200878080724296
ISIC_0671119,0.033974783120923474
ISIC_0673217,0.035287333298919664
ISIC_0673441,0.04961721145216924
ISIC_0673705,0.03490619300512442
ISIC_0673777,0.022183564686761397
ISIC_0673970,0.0745104910070182
ISIC_0674308,0.04237485438676139
ISIC_0674636,0.04054394789109538
ISIC_0674769,0.024381716508231593
ISIC_0675554,0.026941342200599194
ISIC_0675743,0.022046497086761402
ISIC_0676272,0.037401336798538916
ISIC_0676443,0.028481460398919654
ISIC_0676863,0.02629850242985112
ISIC_0677660,0.02287272523719334
ISIC_0678034,0.026276809453686614
ISIC_0680997,0.039013250125194715
ISIC_0681019,0.04836563413719334
ISIC_0681410,0.06121474320918213
ISIC_0681751,0.09527106977740227
ISIC_0682057,0.03432321380059919
ISIC_0682495,0.019122928767934085
ISIC_0682907,0.019921281917417273
ISIC_0682960,0.025904443394005314
ISIC_0684256,0.03035844407052668
ISIC_0684654,0.023885147768604724
ISIC_0684862,0.029474936247265035
ISIC_0685033,0.020285140960177223
ISIC_0685067,0.07280518556101839
ISIC_0686961,0.059004816222904356
ISIC_0689307,0.023617047438814334
ISIC_0692073,0.029940484577402258
ISIC_0695000,0.031155746660177223
ISIC_0695255,0.057067546627622714
ISIC_0695851,0.022293508350578067
ISIC_0697455,0.035013976449357186
ISIC_0698209,0.03157745806793409
ISIC_0700078,0.027788128170506292
ISIC_0700201,0.021619592477402264
ISIC_0701187,0.0246100323305266
ISIC_0701649,0.022516483668604724
ISIC_0701776,0.019509419315619853
ISIC_0703440,0.023964994964507703
ISIC_0703903,0.035462357967934094
ISIC_0703979,0.0195150461305266
ISIC_0704243,0.021873329090276224
ISIC_0704245,0.020214476412036733
ISIC_0704435,0.021484630565996636
ISIC_0705764,0.020944222922904352
ISIC_0705909,0.02840011151741727
ISIC_0707036,0.035180460765752146
ISIC_0707359,0.021528751260177222
ISIC_0707819,0.022925348186761396
ISIC_0708442,0.033186582988195726
ISIC_0708867,0.018979798702562212
ISIC_0708878,0.026482499394005314
ISIC_0710840,0.028080663653686617
ISIC_0712978,0.030461772660177227
ISIC_0713157,0.020490593960177227
ISIC_0714126,0.02160650622290436
ISIC_0714540,0.020599036267934093
ISIC_0715784,0.022170292847390884
ISIC_0715864,0.025119645700599193
ISIC_0716650,0.023829877729718042
ISIC_0717635,0.028331369647390886
ISIC_0718698,0.02282760599558713
ISIC_0719763,0.018917936477402263
ISIC_0720050,0.045797252704030636
ISIC_0720319,0.022419439830526605
ISIC_0721575,0.02554042347050629
ISIC_0721927,0.02987590467157955
ISIC_0722065,0.03944862264935718
ISIC_0722323,0.0203211880867614
ISIC_0723369,0.02342469901741727
ISIC_0723819,0.02396323806793409
ISIC_0724106,0.027921265222904355
ISIC_0724784,0.032815012531681564
ISIC_0727953,0.026467797723223628
ISIC_0728055,0.041880156688195724
ISIC_0728474,0.02620107679400531
ISIC_0728977,0.02122463116793409
ISIC_0729188,0.08601706312828064
ISIC_0729365,0.0257430606610184
ISIC_0732158,0.02691355868819572
ISIC_0732261,0.020419356217417275
ISIC_0733408,0.039907948329725815
ISIC_0734038,0.02625238464935719
ISIC_0734761,0.03346754941495943
ISIC_0735344,0.03038169193881434
ISIC_0735361,0.022663767753686614
ISIC_0735507,0.023852211847390885
ISIC_0737285,0.03759491239264022
ISIC_0737596,0.0894621299756954
ISIC_0737951,0.034839935337986974
ISIC_0738067,0.03182079745368662
ISIC_0738616,0.022661360129725822
ISIC_0739064,0.020483340486761398
ISIC_0739401,0.03266287626860472
ISIC_0740997,0.1320913262679341
ISIC_0743576,0.02063188357740226
ISIC_0743739,0.05161062785426553
ISIC_0743789,0.024417315870526677
ISIC_0746818,0.09230269424935719
ISIC_0747114,0.027013861937193347
ISIC_0748291,0.022824613974737153
ISIC_0749073,0.044597873349357185
ISIC_0749202,0.021716987612036734
ISIC_0752872,0.026322783630526602
ISIC_0753499,0.024845154896451185
ISIC_0755453,0.02612322254483755
ISIC_0756977,0.02927605296141674
ISIC_0757171,0.03362477721203673
ISIC_0758024,0.024309632223207336
ISIC_0758246,0.022212726765752148
ISIC_0758568,0.031060570860177227
ISIC_0759383,0.036971152180724304
ISIC_0760154,0.04211860385057807
ISIC_0760260,0.02634333980403064
ISIC_0762091,0.022551362478246698
ISIC_0763495,0.02619980576575215
ISIC_0764739,0.0468172714005992
ISIC_0765355,0.06535069276787386
ISIC_0767812,0.021127595517417275
ISIC_0769066,0.025343057960788316
ISIC_0770095,0.0212368282807243
ISIC_0770234,0.021161574729718042
ISIC_0770508,0.09590113094739089
ISIC_0770817,0.022935559160177223
ISIC_0771788,0.031603013197696615
ISIC_0772522,0.020760130417417273
ISIC_0772578,0.04398901122320733
ISIC_0772706,0.024828226217417277
ISIC_0773190,0.021166863260177225
ISIC_0774444,0.020323983865752147
ISIC_0775579,0.023696082060177228
ISIC_0775584,0.36783562474726506
ISIC_0776524,0.0227662318610184
ISIC_0776616,0.0239703657610184
ISIC_0776803,0.03043587636793409
ISIC_0776824,0.0618583441874278
ISIC_0777077,0.044621818549357185
ISIC_0778512,0.02821838072322363
ISIC_0779258,0.021736451197696616
ISIC_0780165,0.04127012177316622
ISIC_0781571,0.05264026364935719
ISIC_0784160,0.022350305367934094
ISIC_0785830,0.021756531217417274
ISIC_0786267,0.026082621749357188
